event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct,Duration in weeks,Revenue
POP100162,Tom Ford Beauty,Europe,Berlin,High-Street,Mall Kiosk,2024-04-13,2024-06-12,60,LE-FWAP21MD,Tom Ford Beauty Éclat Primer,67.1,2216,2987,72.32,9,200427.7
POP101385,NARS,Middle East,Dubai,High-Street,Mall Kiosk,2024-07-04,2024-07-13,9,LE-PBWCWWRC,NARS Velvet Blush,49.78,2834,3284,100,1,163477.5
POP101456,YSL Beauty,Europe,Berlin,High-Street,Mall Kiosk,2024-03-16,2024-05-30,75,LE-8MU7OZ3G,YSL Beauty Noir Fragrance,246.19,2602,970,74.05,11,238804.3
POP100315,Charlotte Tilbury,Asia-Pacific,unknown,High-Street,Mall Kiosk,2024-06-27,2024-07-21,24,LE-K3AN2LJ7,Charlotte Tilbury Éclat Foundation,115.55,1632,734,70.71,3,84813.7
POP100809,MAC Cosmetics,Latin America,São Paulo,High-Street,Mall Kiosk,2025-06-05,2025-07-28,53,LE-16LEPG5L,MAC Cosmetics Opulence Primer,80.67,2349,2062,82.91,8,166341.5
POP101999,Huda Beauty,Europe,Berlin,High-Street,Mall Kiosk,2025-05-12,2025-07-03,52,LE-ODVU82RE,Huda Beauty Pearl Primer,61.25,1023,2355,77.93,7,144243.8
POP101993,YSL Beauty,Asia-Pacific,Hong Kong,High-Street,Mall Kiosk,2025-05-24,2025-06-29,36,LE-P1UZ0XNI,YSL Beauty Satin Primer,53.1,980,162,46.15,5,8602.2
POP100343,Hourglass,Asia-Pacific,Shanghai,High-Street,Mall Kiosk,2024-12-17,2025-03-15,88,LE-5F326Q9C,Hourglass Velvet Mascara,42.38,1812,3592,79.57,13,152229.0
POP100576,Valentino Beauty,North America,Toronto,High-Street,Mall Kiosk,2024-12-07,2025-01-26,50,LE-H4267ZH0,Valentino Beauty Éclat Highlighter,88.24,1620,1068,44.7,7,94240.3
POP102070,Chanel,Latin America,São Paulo,High-Street,Mall Kiosk,2024-05-29,2024-08-25,88,LE-6PEABDUM,Chanel Opulence Blush,64.13,902,2507,53.25,13,160773.9
POP101519,Estée Lauder,Middle East,Riyadh,High-Street,Mall Kiosk,2024-07-12,2024-09-26,76,LE-UAK9M57Z,Estée Lauder Noir Fragrance,246.76,1563,4834,100,11,1192837.8
POP101600,Clé de Peau Beauté,Middle East,Riyadh,High-Street,Mall Kiosk,2025-02-11,2025-04-22,70,LE-8MREBUE5,Clé de Peau Beauté Satin Fragrance,379.11,2815,1858,65.26,10,704386.4
POP100593,Valentino Beauty,Europe,Berlin,High-Street,Mall Kiosk,2024-12-07,2025-01-25,49,LE-44MES5ZN,Valentino Beauty Mirage Lipstick,66.18,2136,1344,61.51,7,88945.9
POP100743,Hermès Beauty,Latin America,Mexico City,High-Street,Mall Kiosk,2024-05-07,2024-06-28,52,LE-QW3BETZK,Hermès Beauty Velvet Highlighter,73.71,1191,1104,47.24,7,81375.8
POP100506,Shiseido,North America,unknown,High-Street,Mall Kiosk,2025-07-16,2025-07-21,5,LE-Z7RJRQ3N,Shiseido Velvet Mascara,71.54,1636,479,83.45,1,34267.7
POP101897,Valentino Beauty,Latin America,São Paulo,High-Street,Mall Kiosk,2024-11-02,2024-12-27,55,LE-NNVLLWWN,Valentino Beauty Opulence Fragrance,356.25,2046,2459,73.71,8,876018.8
POP101827,Rare Beauty,North America,Miami,High-Street,Mall Kiosk,2024-10-23,2025-01-02,71,LE-9AJM7MS0,Rare Beauty Éclat Setting Powder,81.16,1154,2123,60.61,10,172302.7
POP100609,MAC Cosmetics,Latin America,São Paulo,High-Street,Mall Kiosk,2024-06-11,2024-07-17,36,LE-FEP3QA3U,MAC Cosmetics Noir Blush,68.95,1345,3093,62.42,5,213262.4
POP100451,Hourglass,North America,Toronto,High-Street,Mall Kiosk,2024-04-28,2024-06-19,52,LE-9NCYLMWY,Hourglass Mirage Blush,41.67,1939,1224,88.38,7,51004.1
POP101736,YSL Beauty,Latin America,São Paulo,High-Street,Mall Kiosk,2024-05-15,2024-06-26,42,LE-GEQ352TA,YSL Beauty Éclat Serum,193.82,991,1824,63.36,6,353527.7
POP101858,Bobbi Brown,North America,New York,High-Street,Mall Kiosk,2025-04-20,2025-07-07,78,LE-EXNGZ4K7,Bobbi Brown Rouge Primer,74.56,1350,150,58.14,11,11184.0
POP100601,Fenty Beauty,Middle East,Jeddah,High-Street,Mall Kiosk,2024-05-24,2024-06-17,24,LE-Y5E0WUYW,Fenty Beauty Glow Foundation,82.84,1739,2109,88.84,3,174709.6
POP101298,Fenty Beauty,Asia-Pacific,Seoul,High-Street,Mall Kiosk,2025-01-10,2025-03-05,54,LE-Q8YS0FWJ,Fenty Beauty Pearl Fragrance,262.64,1767,1417,85.57,8,372160.9
POP100566,Shiseido,Latin America,São Paulo,High-Street,Mall Kiosk,2024-06-09,2024-06-25,16,LE-LJBDWEJ5,Shiseido Glow Fragrance,133.64,1769,2440,73.34,2,326081.6
POP100984,Pat McGrath Labs,Asia-Pacific,Singapore,High-Street,Mall Kiosk,2024-10-19,2024-10-30,11,LE-YXW5E7T3,Pat McGrath Labs Noir Mascara,48.41,1939,3777,80.34,2,182844.6
POP100010,Charlotte Tilbury,Middle East,Jeddah,High-Street,Mall Kiosk,2024-02-26,2024-05-05,69,LE-Q0DTNQBB,Charlotte Tilbury Mirage Eyeshadow Palette,51.15,1705,3022,73.87,10,154575.3
POP101249,MAC Cosmetics,Latin America,Mexico City,High-Street,Mall Kiosk,2024-07-30,2024-10-28,90,LE-7IQ8LPGP,MAC Cosmetics Glow Highlighter,65.72,1699,4625,95.89,13,303955.0
POP100215,NARS,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2024-12-16,2025-01-30,45,LE-70NDDJQL,NARS Satin Foundation,95.14,1520,421,63.88,6,40053.9
POP100597,Bobbi Brown,North America,Chicago,High-Street,Mall Kiosk,2025-03-05,2025-03-09,4,LE-7HUB8J21,Bobbi Brown Lumière Eyeshadow Palette,106.59,1704,2605,60.08,1,277667.0
POP101544,YSL Beauty,Europe,Milan,High-Street,Mall Kiosk,2025-05-21,2025-05-27,6,LE-24KJDRT8,YSL Beauty Velvet Setting Powder,42.31,1999,1756,44.05,1,74296.4
POP100820,Fenty Beauty,North America,Toronto,High-Street,Mall Kiosk,2024-08-07,2024-10-10,64,LE-CHJR6M5L,Fenty Beauty Velvet Foundation,100.05,3082,2042,88.9,9,204302.1
POP100799,Guerlain,Asia-Pacific,Hong Kong,High-Street,Mall Kiosk,2024-03-22,2024-05-10,49,LE-U3RGPCU7,Guerlain Lumière Highlighter,86.29,2915,4388,91.4,7,378640.5
POP100131,Rare Beauty,Asia-Pacific,Hong Kong,High-Street,Mall Kiosk,2024-10-19,2025-01-08,81,LE-Q5WX4Y6P,Rare Beauty Satin Blush,46.24,2410,1897,52.32,12,87717.3
POP100066,Hourglass,Europe,Paris,High-Street,Mall Kiosk,2024-06-17,2024-07-21,34,LE-JJ09T681,Hourglass Glow Mascara,68.24,2236,753,93.19,5,51384.7
POP101829,YSL Beauty,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2024-09-26,2024-11-12,47,LE-JRCMDAAA,YSL Beauty Noir Highlighter,84.86,2152,2779,86.36,7,235825.9
POP100718,NARS,Asia-Pacific,Hong Kong,High-Street,Mall Kiosk,2024-12-15,2025-02-18,65,LE-ARFANHJT,NARS Satin Eyeshadow Palette,96.19,2064,1013,84,9,97440.5
POP101403,Clé de Peau Beauté,Asia-Pacific,Tokyo,High-Street,Mall Kiosk,2024-08-15,2024-10-18,64,LE-0TVVLHSI,Clé de Peau Beauté Mirage Highlighter,81.11,1953,772,58.71,9,62616.9
POP101206,Estée Lauder,Latin America,Mexico City,High-Street,Mall Kiosk,2024-03-30,2024-05-28,59,LE-KTQ0RRJM,Estée Lauder Noir Blush,55.53,2243,1523,68.48,8,84572.2
POP100110,Pat McGrath Labs,Middle East,Riyadh,High-Street,Mall Kiosk,2024-07-09,2024-08-17,39,LE-N4QSW0BT,Pat McGrath Labs Éclat Blush,52.34,1890,1173,53.83,6,61394.8
POP100125,Dior,Europe,Berlin,High-Street,Mall Kiosk,2024-03-08,2024-04-21,44,LE-SMBE7AZ2,Dior Glow Setting Powder,53.59,2843,2706,88.93,6,145014.5
POP100796,MAC Cosmetics,Latin America,Lima,High-Street,Mall Kiosk,2024-09-03,2024-09-15,12,LE-Z8RK75B0,MAC Cosmetics Satin Lipstick,68.08,1988,3110,71.74,2,211728.8
POP100080,Shiseido,Europe,Madrid,High-Street,Mall Kiosk,2025-01-22,2025-02-14,23,LE-NOJ87Y1I,Shiseido Opulence Fragrance,183.49,2643,2572,69.99,3,471936.3
POP100762,Clé de Peau Beauté,North America,Miami,High-Street,Mall Kiosk,2024-10-07,2024-11-13,37,LE-N55PZ42W,Clé de Peau Beauté Velvet Setting Powder,63.23,1427,1126,80.43,5,71197.0
POP100716,Huda Beauty,Europe,London,High-Street,Mall Kiosk,2024-11-18,2025-02-12,86,LE-6Z7EG47M,Huda Beauty Glow Setting Powder,55.75,1546,2930,74.27,12,163347.5
POP100082,Estée Lauder,North America,Toronto,High-Street,Mall Kiosk,2024-07-18,2024-08-05,18,LE-3S4BS7KV,Estée Lauder Velvet Blush,40.42,2270,4221,87.7,3,170612.8
POP101928,Dior,Asia-Pacific,Hong Kong,High-Street,Mall Kiosk,2024-03-28,2024-04-27,30,LE-N97T7Y05,Dior Noir Primer,66.85,1179,2437,65.6,4,162913.5
POP101551,Bobbi Brown,Europe,Paris,High-Street,Mall Kiosk,2024-05-26,2024-08-17,83,LE-18AYKHZM,Bobbi Brown Velvet Primer,83.25,2313,2453,85.44,12,204212.3
POP102106,Armani Beauty,Europe,Paris,High-Street,Mall Kiosk,2025-07-25,2025-08-04,10,LE-TSBNNDOF,Armani Beauty Glow Setting Powder,59.89,1846,2800,62.28,1,167692.0
POP101513,Shiseido,Latin America,Mexico City,High-Street,Mall Kiosk,2025-05-08,2025-05-22,14,LE-C7BT024J,Shiseido Lumière Setting Powder,55.25,2416,483,80.9,2,26685.8
POP100347,MAC Cosmetics,North America,Miami,High-Street,Mall Kiosk,2025-05-12,2025-06-18,37,LE-5MXT26ZD,MAC Cosmetics Éclat Serum,96.68,2603,4127,87.45,5,398998.4
POP100475,Estée Lauder,Europe,Paris,High-Street,Mall Kiosk,2024-02-18,2024-05-17,89,LE-MQYDJI64,Estée Lauder Opulence Serum,260.03,1280,2085,77.86,13,542162.6
POP101580,Dior,Middle East,Dubai,High-Street,Mall Kiosk,2025-06-13,2025-07-16,33,LE-3XGTXV1Y,Dior Satin Blush,57.1,1799,1679,82.63,5,95870.9
POP102120,Clé de Peau Beauté,Europe,Madrid,High-Street,Mall Kiosk,2024-11-08,2025-01-07,60,LE-NP7U7EE2,Clé de Peau Beauté Rouge Blush,36.97,2156,888,48.23,9,32829.4
POP100264,La Prairie,Middle East,Doha,High-Street,Mall Kiosk,2024-03-24,2024-04-28,35,LE-JBQJJA54,La Prairie Glow Setting Powder,49.53,2007,2191,88.28,5,108520.2
POP101546,Dior,Europe,Madrid,High-Street,Mall Kiosk,2024-10-29,2025-01-07,70,LE-T080EV97,Dior Éclat Primer,58.01,2039,292,69.52,10,16938.9
POP100768,Givenchy Beauty,Middle East,Doha,High-Street,Mall Kiosk,2025-02-16,2025-04-08,51,LE-7H1MQU5C,Givenchy Beauty Lumière Lipstick,45.7,2131,1592,85.09,7,72754.4
POP100635,Dior,Asia-Pacific,Singapore,High-Street,Mall Kiosk,2024-05-09,2024-06-09,31,LE-S0PLZ17W,Dior Noir Blush,50.2,2292,424,56.99,4,21284.8
POP100935,Fenty Beauty,Latin America,Bogotá,High-Street,Mall Kiosk,2024-07-18,2024-08-23,36,LE-7M8WY4DM,Fenty Beauty Noir Setting Powder,56.1,1257,551,60.55,5,30911.1
POP100046,Bobbi Brown,North America,Chicago,High-Street,Mall Kiosk,2024-09-22,2024-11-09,48,LE-3XKCWD3N,Bobbi Brown Satin Fragrance,261.69,2065,2348,87.94,7,614448.1
POP100833,Hermès Beauty,Middle East,Jeddah,High-Street,Mall Kiosk,2024-10-28,2024-11-29,32,LE-DV45IC7M,Hermès Beauty Lumière Fragrance,126.87,1793,2910,85.71,5,369191.7
POP100320,Valentino Beauty,Europe,London,High-Street,Mall Kiosk,2024-10-24,2025-01-19,87,LE-XVY9W5LJ,Valentino Beauty Opulence Mascara,47.04,2405,125,50.4,12,5880.0
POP101398,Charlotte Tilbury,Europe,London,High-Street,Mall Kiosk,2024-11-04,2024-11-19,15,LE-KDE3SGVR,Charlotte Tilbury Pearl Setting Powder,83.32,2262,1869,75.42,2,155725.1
POP100687,Lancôme,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2025-01-19,2025-04-07,78,LE-9FZHVXMJ,Lancôme Satin Lipstick,39.13,2437,3015,75.04,11,117977.0
POP101415,Rare Beauty,North America,New York,High-Street,Mall Kiosk,2025-04-25,2025-04-29,4,LE-UR14886T,Rare Beauty Velvet Foundation,57.21,1395,2981,68.89,1,170543.0
POP101443,MAC Cosmetics,Europe,unknown,High-Street,Mall Kiosk,2024-04-12,2024-05-15,33,LE-25460JX6,MAC Cosmetics Opulence Highlighter,84.19,1076,4078,83.75,5,343326.8
POP102077,Armani Beauty,Europe,Milan,High-Street,Mall Kiosk,2024-10-06,2024-12-21,76,LE-RERF56RB,Armani Beauty Opulence Serum,290.28,2045,1273,70.18,11,369526.4
POP101634,MAC Cosmetics,Latin America,Mexico City,High-Street,Mall Kiosk,2025-04-10,2025-07-04,85,LE-U5VFQ3J8,MAC Cosmetics Velvet Blush,30.84,931,2574,74.39,12,79382.2
POP100463,NARS,Europe,Berlin,High-Street,Mall Kiosk,2024-05-08,2024-05-16,8,LE-I77PI7GV,NARS Pearl Serum,122.33,2053,1432,77.11,1,175176.6
POP100143,Sisley-Paris,North America,Miami,High-Street,Mall Kiosk,2025-03-09,2025-03-27,18,LE-BU4VMN7W,Sisley-Paris Velvet Mascara,43.25,2359,2652,79.86,3,114699.0
POP100627,Hermès Beauty,Middle East,Jeddah,High-Street,Mall Kiosk,2024-11-14,2025-01-15,62,LE-PVSCTOFZ,Hermès Beauty Mirage Primer,73.31,2566,2087,77.32,9,152998.0
POP102108,Clé de Peau Beauté,Latin America,São Paulo,High-Street,Mall Kiosk,2025-02-23,2025-04-29,65,LE-4DIEPJ7W,Clé de Peau Beauté Rouge Foundation,110.68,1751,1451,83.15,9,160596.7
POP100795,Pat McGrath Labs,Latin America,Lima,High-Street,Mall Kiosk,2024-05-31,2024-07-18,48,LE-6ROS8LX5,Pat McGrath Labs Noir Highlighter,53.42,1388,4374,89.5,7,233659.1
POP100748,Shiseido,Asia-Pacific,Singapore,High-Street,Mall Kiosk,2024-11-18,2025-02-12,86,LE-AJPWBY3W,Shiseido Pearl Eyeshadow Palette,101.02,2342,4398,90.38,12,444286.0
POP100563,Givenchy Beauty,North America,Miami,High-Street,Mall Kiosk,2024-09-23,2024-12-18,86,LE-GNE82BD6,Givenchy Beauty Noir Mascara,36.91,1701,2180,53.5,12,80463.8
POP101895,Chanel,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2024-07-23,2024-08-24,32,LE-7ADR204Q,Chanel Satin Foundation,68.86,2700,4153,93.24,5,285975.6
POP101162,La Prairie,Asia-Pacific,Singapore,High-Street,Mall Kiosk,2024-11-07,2025-01-08,62,LE-8WE905QC,La Prairie Rouge Setting Powder,67.27,2189,3541,86.51,9,238203.1
POP101363,Charlotte Tilbury,Middle East,Abu Dhabi,High-Street,Mall Kiosk,2024-06-04,2024-08-29,86,LE-HZ0RMDLZ,Charlotte Tilbury Noir Mascara,62.24,1491,429,54.24,12,26701.0
POP102041,Tom Ford Beauty,North America,Miami,High-Street,Mall Kiosk,2024-12-17,2024-12-23,6,LE-7E8U5E84,Tom Ford Beauty Glow Highlighter,36.65,2366,1026,76.85,1,37602.9
POP100747,Givenchy Beauty,Latin America,Bogotá,High-Street,Mall Kiosk,2024-10-29,2024-12-08,40,LE-EMRSOPRP,Givenchy Beauty Noir Foundation,85.82,1015,3994,87.26,6,342765.1
POP100021,Tom Ford Beauty,Asia-Pacific,Shanghai,High-Street,Mall Kiosk,2025-04-05,2025-05-14,39,LE-PAAZI797,Tom Ford Beauty Opulence Highlighter,72.15,1315,1924,46.8,6,138816.6
POP101184,YSL Beauty,Europe,Madrid,High-Street,Mall Kiosk,2024-08-10,2024-09-18,39,LE-3PRXQT41,YSL Beauty Mirage Highlighter,44.99,1166,1876,49.32,6,84401.2
POP100746,Armani Beauty,Asia-Pacific,Seoul,High-Street,Mobile Pop-Up Truck,2025-04-10,2025-04-27,17,LE-KE3UKZ0P,Armani Beauty Opulence Serum,232.34,2573,3294,71.45,2,765328.0
POP101521,Clé de Peau Beauté,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2025-06-16,2025-08-02,47,LE-K8LU5RPJ,Clé de Peau Beauté Éclat Lipstick,60.58,1178,4093,95.88,7,247953.9
POP101302,Hermès Beauty,Asia-Pacific,Seoul,High-Street,Mobile Pop-Up Truck,2025-01-28,2025-03-02,33,LE-XXOZ0LSO,Hermès Beauty Velvet Highlighter,89.41,1104,3631,88.84,5,324647.7
POP101448,NARS,Middle East,Riyadh,High-Street,Mobile Pop-Up Truck,2024-09-25,2024-12-01,67,LE-Y2FRZWTX,NARS Pearl Fragrance,205.24,1100,2575,98.58,10,528493.0
POP101137,YSL Beauty,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2024-02-20,2024-03-25,34,LE-Y0NS4HQK,YSL Beauty Mirage Fragrance,144.15,2457,2980,67.13,5,429567.0
POP101694,NARS,North America,Los Angeles,High-Street,Mobile Pop-Up Truck,2024-05-16,2024-06-14,29,LE-ZOMNND2X,NARS Mirage Highlighter,65.56,2638,3844,94.73,4,252012.6
POP101931,Armani Beauty,Asia-Pacific,Tokyo,High-Street,Mobile Pop-Up Truck,2024-03-17,2024-06-06,81,LE-LWEFIPAV,Armani Beauty Éclat Setting Powder,84.46,1618,675,60.76,12,57010.5
POP100590,Estée Lauder,North America,Los Angeles,High-Street,Mobile Pop-Up Truck,2024-03-03,2024-05-04,62,LE-CFBUG6BR,Estée Lauder Velvet Primer,82.73,1592,3056,71.86,9,252822.9
POP100923,Hermès Beauty,Europe,Paris,High-Street,Mobile Pop-Up Truck,2024-06-29,2024-09-19,82,LE-VTGDJQNE,Hermès Beauty Satin Highlighter,37.95,1324,4503,90.95,12,170888.9
POP101919,Hermès Beauty,Latin America,Buenos Aires,High-Street,Mobile Pop-Up Truck,2024-06-19,2024-06-24,5,LE-UOKMD4D5,Hermès Beauty Pearl Lipstick,60.45,1146,296,61.92,1,17893.2
POP101401,Estée Lauder,Asia-Pacific,Singapore,High-Street,Mobile Pop-Up Truck,2025-04-11,2025-06-07,57,LE-NU3AZ6JY,Estée Lauder Glow Blush,68.74,1033,3483,88.87,8,239421.4
POP100049,Givenchy Beauty,North America,New York,High-Street,Mobile Pop-Up Truck,2025-06-02,2025-08-07,66,LE-15PIC3SY,Givenchy Beauty Glow Mascara,61.97,1953,2671,62.77,9,165521.9
POP101635,Sisley-Paris,Europe,Madrid,High-Street,Mobile Pop-Up Truck,2024-11-04,2025-01-04,61,LE-Z07Z35PX,Sisley-Paris Satin Blush,42.97,1157,766,97.46,9,32915.0
POP101337,Sisley-Paris,Asia-Pacific,Singapore,High-Street,Mobile Pop-Up Truck,2025-01-28,2025-04-22,84,LE-7GYPYDF0,Sisley-Paris Satin Blush,56.3,1184,2058,84.59,12,115865.4
POP102028,Huda Beauty,Latin America,Mexico City,High-Street,Mobile Pop-Up Truck,2025-05-03,2025-06-09,37,LE-ZDD3271D,Huda Beauty Velvet Primer,69.16,2218,2552,72.91,5,176496.3
POP101776,MAC Cosmetics,North America,Miami,High-Street,Mobile Pop-Up Truck,2024-02-19,2024-03-13,23,LE-4JUFD69N,MAC Cosmetics Velvet Blush,35.92,1418,1362,53.77,3,48923.0
POP101538,MAC Cosmetics,Middle East,Riyadh,High-Street,Mobile Pop-Up Truck,2024-12-13,2025-02-24,73,LE-S56WZB6O,MAC Cosmetics Mirage Foundation,116.18,2463,2802,62.32,10,325536.4
POP101718,Fenty Beauty,Europe,Milan,High-Street,Mobile Pop-Up Truck,2024-05-15,2024-06-24,40,LE-MXI8MEJY,Fenty Beauty Éclat Serum,211.8,2486,2449,94.23,6,518698.2
POP101920,Tom Ford Beauty,Middle East,Dubai,High-Street,Mobile Pop-Up Truck,2024-08-25,2024-10-02,38,LE-PJHT366K,Tom Ford Beauty Lumière Blush,54.62,1182,1631,78.53,5,89085.2
POP101932,Valentino Beauty,Middle East,Jeddah,High-Street,Mobile Pop-Up Truck,2024-06-01,2024-08-17,77,LE-WH9T93KV,Valentino Beauty Satin Mascara,64.27,2663,2913,93.7,11,187218.5
POP101270,Huda Beauty,Latin America,Bogotá,High-Street,Mobile Pop-Up Truck,2024-12-04,2025-02-09,67,LE-3J5I4CTJ,Huda Beauty Opulence Primer,56.81,1181,220,56.99,10,12498.2
POP101208,Pat McGrath Labs,Europe,Paris,High-Street,Mobile Pop-Up Truck,2024-08-25,2024-10-07,43,LE-RA7Y6QIJ,Pat McGrath Labs Lumière Serum,132.97,2534,3114,65.64,6,414068.6
POP101552,Valentino Beauty,Latin America,Lima,High-Street,Mobile Pop-Up Truck,2025-05-12,2025-05-27,15,LE-FAQ7NN4X,Valentino Beauty Velvet Primer,49.93,1994,966,75.41,2,48232.4
POP100310,Estée Lauder,Latin America,Lima,High-Street,Mobile Pop-Up Truck,2024-06-11,2024-07-18,37,LE-4NK93I5G,Estée Lauder Rouge Highlighter,54.54,2350,1458,60.02,5,79519.3
POP101394,Chanel,Latin America,Mexico City,High-Street,Mobile Pop-Up Truck,2025-02-05,2025-03-10,33,LE-II5CL56E,Chanel Lumière Setting Powder,80.84,1469,3824,88.52,5,309132.2
POP100557,Rare Beauty,Asia-Pacific,Shanghai,High-Street,Mobile Pop-Up Truck,2024-04-17,2024-06-11,55,LE-8OC0S84X,Rare Beauty Éclat Eyeshadow Palette,106.03,2372,1956,81.23,8,207394.7
POP101336,Fenty Beauty,Latin America,Lima,High-Street,Mobile Pop-Up Truck,2024-07-26,2024-09-04,40,LE-LOA816YW,Fenty Beauty Mirage Setting Powder,72.6,1978,3362,89.2,6,244081.2
POP101774,Chanel,Middle East,Dubai,High-Street,Mobile Pop-Up Truck,2024-10-24,2024-10-29,5,LE-QCBH1YC5,Chanel Lumière Highlighter,41.67,2328,2638,78.65,1,109925.5
POP101455,Valentino Beauty,Middle East,Jeddah,High-Street,Mobile Pop-Up Truck,2024-05-12,2024-07-23,72,LE-6FH7C8PH,Valentino Beauty Noir Fragrance,211.64,2779,1721,82.54,10,364232.4
POP101659,Givenchy Beauty,Europe,Paris,High-Street,Mobile Pop-Up Truck,2024-08-31,2024-09-14,14,LE-FWXN07Z7,Givenchy Beauty Mirage Lipstick,37.56,2394,3867,85.48,2,145244.5
POP101573,Hermès Beauty,Asia-Pacific,Tokyo,High-Street,Mobile Pop-Up Truck,2024-07-05,2024-07-28,23,LE-NY2AVAGB,Hermès Beauty Éclat Serum,133.5,1311,3032,87.03,3,404772.0
POP100442,NARS,Europe,Berlin,High-Street,Mobile Pop-Up Truck,2025-03-25,2025-06-17,84,LE-EJTCVQFR,NARS Satin Blush,42.77,1942,516,65.65,12,22069.3
POP101581,Hermès Beauty,Latin America,Buenos Aires,High-Street,Mobile Pop-Up Truck,2024-05-26,2024-07-25,60,LE-8P3MWJTF,Hermès Beauty Lumière Setting Powder,75.32,1579,1098,91.2,9,82701.4
POP100113,Estée Lauder,North America,Los Angeles,High-Street,Mobile Pop-Up Truck,2024-07-30,2024-09-17,49,LE-GIRUN3CV,Estée Lauder Lumière Serum,254.62,1554,4212,89.71,7,1072459.4
POP101469,Sisley-Paris,Asia-Pacific,Seoul,High-Street,Mobile Pop-Up Truck,2024-03-11,2024-04-12,32,LE-22HLRVAF,Sisley-Paris Velvet Foundation,93.42,2090,1885,67.9,5,176096.7
POP101652,Shiseido,Asia-Pacific,Singapore,High-Street,Mobile Pop-Up Truck,2024-11-07,2024-12-06,29,LE-5FY2UBWZ,Shiseido Satin Eyeshadow Palette,89.23,2761,945,90,4,84322.4
POP101499,Pat McGrath Labs,Middle East,Dubai,High-Street,Mobile Pop-Up Truck,2024-09-07,2024-11-30,84,LE-RO8YYAI6,Pat McGrath Labs Rouge Eyeshadow Palette,89.39,2311,3891,90.38,12,347816.5
POP100724,Estée Lauder,Europe,Madrid,High-Street,Mobile Pop-Up Truck,2024-09-19,2024-10-01,12,LE-IUY9HK8O,Estée Lauder Rouge Setting Powder,67.8,2670,2262,60.97,2,153363.6
POP100917,Rare Beauty,Latin America,Lima,High-Street,Mobile Pop-Up Truck,2025-05-27,2025-07-07,41,LE-5KHQX1LZ,Rare Beauty Opulence Highlighter,79.69,1841,2715,73.18,6,216358.4
POP101708,Fenty Beauty,North America,Los Angeles,High-Street,Mobile Pop-Up Truck,2025-04-11,2025-05-03,22,LE-XJC9MBGX,Fenty Beauty Noir Primer,37.32,2718,1995,67.56,3,74453.4
POP100946,YSL Beauty,Middle East,Riyadh,High-Street,Mobile Pop-Up Truck,2024-04-04,2024-06-29,86,LE-Q1LE14DB,YSL Beauty Mirage Eyeshadow Palette,83.3,1201,3838,96.07,12,319705.4
POP100424,Hermès Beauty,Middle East,Abu Dhabi,High-Street,Mobile Pop-Up Truck,2024-06-23,2024-08-23,61,LE-6VCZEZCV,Hermès Beauty Mirage Lipstick,68.1,2219,3736,85.39,9,254421.6
POP100007,Estée Lauder,Europe,Milan,High-Street,Mobile Pop-Up Truck,2024-09-28,2024-10-28,30,LE-379Z7TE2,Estée Lauder Noir Eyeshadow Palette,148.76,1651,620,81.79,4,92231.2
POP101780,Hourglass,Europe,Berlin,High-Street,Mobile Pop-Up Truck,2024-05-10,2024-07-07,58,LE-YWFQDW31,Hourglass Mirage Serum,152.15,1003,1343,86.65,8,204337.5
POP100074,NARS,Asia-Pacific,Hong Kong,High-Street,Mobile Pop-Up Truck,2024-04-19,2024-06-14,56,LE-3ONQCS9D,NARS Lumière Eyeshadow Palette,78.12,2624,2842,65.79,8,222017.0
POP101864,YSL Beauty,Middle East,Riyadh,High-Street,Mobile Pop-Up Truck,2025-06-16,2025-07-15,29,LE-4CERQVZW,YSL Beauty Mirage Blush,63.49,1359,3866,86.24,4,245452.3
POP101687,Clé de Peau Beauté,Asia-Pacific,Hong Kong,High-Street,Mobile Pop-Up Truck,2025-01-28,2025-02-13,16,LE-94RPO85M,Clé de Peau Beauté Glow Lipstick,63.36,1531,4499,90.07,2,285056.6
POP100924,Chanel,Asia-Pacific,Seoul,High-Street,Mobile Pop-Up Truck,2024-06-28,2024-09-18,82,LE-6567QMCW,Chanel Velvet Foundation,106.85,1285,1267,85.26,12,135379.0
POP101562,Charlotte Tilbury,Latin America,Lima,High-Street,Mobile Pop-Up Truck,2025-05-21,2025-06-06,16,LE-GHSYHD9U,Charlotte Tilbury Noir Eyeshadow Palette,66.94,1649,1416,66.7,2,94787.0
POP101832,Givenchy Beauty,Latin America,Mexico City,High-Street,Mobile Pop-Up Truck,2025-05-12,2025-06-19,38,LE-ZM2F0XQE,Givenchy Beauty Éclat Mascara,62.89,1907,197,71.9,5,12389.3
POP101324,Guerlain,Europe,unknown,High-Street,Mobile Pop-Up Truck,2025-01-02,2025-03-09,66,LE-7YDBZOYR,Guerlain Satin Highlighter,75.97,1575,2631,86.43,9,199877.1
